Variable,Value,Frequency/Mean,Percentage/SD
distance_miles,0.60708,1,0.03%
distance_miles,0.62075,1,0.03%
distance_miles,2.90926,1,0.03%
distance_miles,0.723897,1,0.03%
distance_miles,0.363502,1,0.03%
distance_miles,2.17045,1,0.03%
distance_miles,2.079729,1,0.03%
distance_miles,2.065438,1,0.03%
distance_miles,7.1594,1,0.03%
distance_miles,0.3045,1,0.03%
distance_miles,9.588379,1,0.03%
distance_miles,2.584283,1,0.03%
distance_miles,1.718091,1,0.03%
distance_miles,1.704421,1,0.03%
distance_miles,5.747683,1,0.03%
distance_miles,5.722208,1,0.03%
distance_miles,3.953785,1,0.03%
distance_miles,3.930173,1,0.03%
distance_miles,1.245849,1,0.03%
distance_miles,0.495233,1,0.03%
distance_miles,1.827453,1,0.03%
distance_miles,6.205635,1,0.03%
distance_miles,4.068738,1,0.03%
distance_miles,4.464552,1,0.03%
distance_miles,0.845065,1,0.03%
distance_miles,0.785413,1,0.03%
distance_miles,0.256626,1,0.03%
distance_miles,4.847938,1,0.03%
distance_miles,3.511368,1,0.03%
distance_miles,3.16775,1,0.03%
distance_miles,3.234237,1,0.03%
distance_miles,0.274646,1,0.03%
distance_miles,8.451891,1,0.03%
distance_miles,9.635602,1,0.03%
distance_miles,2.821647,1,0.03%
distance_miles,0.284588,1,0.03%
distance_miles,3.132954,1,0.03%
distance_miles,5.350006,1,0.03%
distance_miles,2.183498,1,0.03%
distance_miles,2.309637,1,0.03%
distance_miles,1.357075,1,0.03%
distance_miles,4.346491,1,0.03%
distance_miles,0.742539,1,0.03%
distance_miles,4.339656,1,0.03%
distance_miles,3.434319,1,0.03%
distance_miles,3.464144,1,0.03%
distance_miles,9.026038,1,0.03%
distance_miles,3.625701,1,0.03%
distance_miles,1.631099,1,0.03%
distance_miles,3.316258,1,0.03%
distance_miles,2.995009,1,0.03%
distance_miles,3.050311,1,0.03%
distance_miles,0.582846,1,0.03%
distance_miles,1.614322,1,0.03%
distance_miles,1.302394,1,0.03%
distance_miles,1.201111,1,0.03%
distance_miles,0.6754,1,0.03%
distance_miles,1.455873,1,0.03%
distance_miles,1.032719,1,0.03%
distance_miles,4.559,1,0.03%
distance_miles,0.703392,1,0.03%
distance_miles,0.726383,1,0.03%
distance_miles,5.17043,1,0.03%
distance_miles,1.695722,1,0.03%
distance_miles,0.574147,1,0.03%
distance_miles,0.958154,1,0.03%
distance_miles,6.564787,1,0.03%
distance_miles,1.40492,1,0.03%
distance_miles,1.650362,1,0.03%
distance_miles,3.91091,1,0.03%
distance_miles,6.912755,1,0.03%
distance_miles,0.922115,1,0.03%
distance_miles,0.408862,1,0.03%
distance_miles,0.854385,1,0.03%
distance_miles,2.783122,1,0.03%
distance_miles,0.315035,1,0.03%
distance_miles,1.227829,1,0.03%
distance_miles,2.123847,1,0.03%
distance_miles,5.048641,1,0.03%
distance_miles,1.895804,1,0.03%
distance_miles,5.166701,1,0.03%
distance_miles,4.593176,1,0.03%
distance_miles,2.457523,1,0.03%
distance_miles,0.415076,1,0.03%
distance_miles,5.161109,1,0.03%
distance_miles,5.135012,1,0.03%
distance_miles,0.411969,1,0.03%
distance_miles,2.532709,1,0.03%
distance_miles,2.148702,1,0.03%
distance_miles,2.218295,1,0.03%
distance_miles,0.843201,1,0.03%
distance_miles,3.649934,1,0.03%
distance_miles,3.541816,1,0.03%
distance_miles,2.876327,1,0.03%
distance_miles,1.851064,1,0.03%
distance_miles,7.463289,1,0.03%
distance_miles,6.821413,1,0.03%
distance_miles,1.859764,1,0.03%
distance_miles,1.560884,1,0.03%
distance_miles,4.901376,1,0.03%
distance_miles,4.766538,1,0.03%
distance_miles,0.7488,1,0.03%
distance_miles,10.1837,1,0.03%
distance_miles,1.990252,1,0.03%
distance_miles,3.841317,1,0.03%
distance_miles,7.394317,1,0.03%
distance_miles,3.267791,1,0.03%
distance_miles,1.145187,1,0.03%
distance_miles,3.561078,1,0.03%
distance_miles,6.621331,1,0.03%
distance_miles,2.806112,1,0.03%
distance_miles,3.28084,1,0.03%
distance_miles,0.256005,1,0.03%
distance_miles,5.862637,1,0.03%
distance_miles,6.830112,1,0.03%
distance_miles,6.904677,1,0.03%
distance_miles,4.078059,1,0.03%
distance_miles,2.37923,1,0.03%
distance_miles,2.381716,1,0.03%
distance_miles,2.780015,1,0.03%
distance_miles,2.789957,1,0.03%
distance_miles,7.094816,1,0.03%
distance_miles,7.039514,1,0.03%
distance_miles,5.382939,1,0.03%
distance_miles,0.2268,1,0.03%
distance_miles,5.545738,1,0.03%
distance_miles,5.696731,1,0.03%
distance_miles,1.998951,1,0.03%
distance_miles,9.328646,1,0.03%
distance_miles,1.997708,1,0.03%
distance_miles,10.106602,1,0.03%
distance_miles,6.279577,1,0.03%
distance_miles,6.132934,1,0.03%
distance_miles,6.134176,1,0.03%
distance_miles,6.5076,1,0.03%
distance_miles,6.3858,1,0.03%
distance_miles,6.623196,1,0.03%
distance_miles,6.69341,1,0.03%
distance_miles,1.846094,1,0.03%
distance_miles,7.3048,1,0.03%
distance_miles,2.840909,1,0.03%
distance_miles,7.692,1,0.03%
distance_miles,7.775218,1,0.03%
distance_miles,1.6702,1,0.03%
distance_miles,2.012,1,0.03%
distance_miles,5.571835,1,0.03%
distance_miles,5.893084,1,0.03%
distance_miles,4.229674,1,0.03%
distance_miles,3.38523,1,0.03%
distance_miles,4.391229,1,0.03%
distance_miles,5.026892,1,0.03%
distance_miles,3.677275,1,0.03%
distance_miles,4.325986,1,0.03%
distance_miles,3.871764,1,0.03%
distance_miles,1.647255,1,0.03%
distance_miles,1.168178,1,0.03%
distance_miles,7.600612,1,0.03%
distance_miles,1.4211,1,0.03%
distance_miles,0.89291,1,0.03%
distance_miles,1.179984,1,0.03%
distance_miles,1.953,1,0.03%
distance_miles,1.56772,1,0.03%
distance_miles,1.902017,1,0.03%
distance_miles,1.880269,1,0.03%
distance_miles,4.949843,1,0.03%
distance_miles,4.91691,1,0.03%
distance_miles,0.789141,1,0.03%
distance_miles,0.653061,1,0.03%
distance_miles,0.606458,1,0.03%
distance_miles,0.429989,1,0.03%
distance_miles,0.532515,1,0.03%
distance_miles,0.469135,1,0.03%
distance_miles,1.493155,1,0.03%
distance_miles,0.641876,1,0.03%
distance_miles,2.403463,1,0.03%
distance_miles,0.623235,1,0.03%
distance_miles,0.669217,1,0.03%
distance_miles,1.63607,1,0.03%
distance_miles,0.676673,1,0.03%
distance_miles,0.464164,1,0.03%
distance_miles,0.311928,1,0.03%
distance_miles,7.447134,1,0.03%
distance_miles,1.141459,1,0.03%
distance_miles,2.2475,1,0.03%
distance_miles,1.178741,1,0.03%
distance_miles,3.264684,1,0.03%
distance_miles,1.732383,1,0.03%
distance_miles,0.356046,1,0.03%
distance_miles,0.324977,1,0.03%
distance_miles,0.550535,1,0.03%
distance_miles,0.52568,1,0.03%
distance_miles,0.48032,1,0.03%
distance_miles,0.35791,1,0.03%
distance_miles,0.533136,1,0.03%
distance_miles,0.661139,1,0.03%
distance_miles,3.783529,1,0.03%
distance_miles,3.789743,1,0.03%
distance_miles,1.483213,1,0.03%
distance_miles,2.427697,1,0.03%
distance_miles,0.633799,1,0.03%
distance_miles,3.225538,1,0.03%
distance_miles,3.290782,1,0.03%
distance_miles,5.031864,1,0.03%
distance_miles,6.202527,1,0.03%
distance_miles,2.540165,1,0.03%
distance_miles,6.505756,1,0.03%
distance_miles,5.444454,1,0.03%
distance_miles,11.521465,1,0.03%
distance_miles,1.358939,1,0.03%
distance_miles,1.643527,1,0.03%
distance_miles,0.342376,1,0.03%
distance_miles,3.074545,1,0.03%
distance_miles,4.166294,1,0.03%
distance_miles,2.182256,1,0.03%
distance_miles,1.118468,1,0.03%
distance_miles,0.436824,1,0.03%
distance_miles,0.815239,1,0.03%
distance_miles,3.611409,1,0.03%
distance_miles,3.546787,1,0.03%
distance_miles,3.310044,1,0.03%
distance_miles,1.670867,1,0.03%
distance_miles,0.2877,1,0.03%
distance_miles,5.864501,1,0.03%
distance_miles,1.163828,1,0.03%
distance_miles,3.275869,1,0.03%
distance_miles,3.236101,1,0.03%
distance_miles,1.582632,1,0.03%
distance_miles,0.397056,1,0.03%
distance_miles,2.140002,1,0.03%
distance_miles,1.545351,1,0.03%
distance_miles,0.735082,1,0.03%
distance_miles,0.682887,1,0.03%
distance_miles,2.712285,1,0.03%
distance_miles,0.691586,1,0.03%
distance_miles,0.876133,1,0.03%
distance_miles,5.507214,1,0.03%
distance_miles,1.206703,1,0.03%
distance_miles,1.815026,1,0.03%
distance_miles,0.900988,1,0.03%
distance_miles,0.318142,1,0.03%
distance_miles,2.208353,1,0.03%
distance_miles,2.205246,1,0.03%
distance_miles,0.44863,1,0.03%
distance_miles,2.171692,1,0.03%
distance_miles,3.745004,1,0.03%
distance_miles,3.830753,1,0.03%
distance_miles,9.057106,1,0.03%
distance_miles,9.054621,1,0.03%
distance_miles,7.455212,1,0.03%
distance_miles,0.779821,1,0.03%
distance_miles,0.964368,1,0.03%
distance_miles,0.349211,1,0.03%
distance_miles,0.739432,1,0.03%
distance_miles,0.548671,1,0.03%
distance_miles,0.531894,1,0.03%
distance_miles,0.802812,1,0.03%
distance_miles,0.989844,1,0.03%
distance_miles,0.408241,1,0.03%
distance_miles,0.914037,1,0.03%
distance_miles,1.007243,1,0.03%
distance_miles,0.174605,1,0.03%
distance_miles,0.288316,1,0.03%
distance_miles,1.051981,1,0.03%
distance_miles,1.349618,1,0.03%
distance_miles,1.296802,1,0.03%
distance_miles,0.307579,1,0.03%
distance_miles,0.525059,1,0.03%
distance_miles,0.433096,1,0.03%
distance_miles,3.224916,1,0.03%
distance_miles,0.441174,1,0.03%
distance_miles,0.934542,1,0.03%
distance_miles,12.226721,1,0.03%
distance_miles,3.559836,1,0.03%
distance_miles,1.967261,1,0.03%
distance_miles,0.928329,1,0.03%
distance_miles,0.923358,1,0.03%
distance_miles,4.841103,1,0.03%
distance_miles,4.80817,1,0.03%
distance_miles,1.199246,1,0.03%
distance_miles,1.144566,1,0.03%
distance_miles,1.148915,1,0.03%
distance_miles,1.215402,1,0.03%
distance_miles,1.219752,1,0.03%
distance_miles,1.795763,1,0.03%
distance_miles,13.649661,1,0.03%
distance_miles,0.451737,1,0.03%
distance_miles,1.340298,1,0.03%
distance_miles,2.839045,1,0.03%
distance_miles,4.028971,1,0.03%
distance_miles,2.018214,1,0.03%
distance_miles,2.290374,1,0.03%
distance_miles,2.289131,1,0.03%
distance_miles,0.885454,1,0.03%
distance_miles,10.24579,1,0.03%
distance_miles,1.53603,1,0.03%
distance_miles,1.497505,1,0.03%
distance_miles,0.47597,1,0.03%
distance_miles,4.242101,1,0.03%
distance_miles,2.254956,1,0.03%
distance_miles,0.088235,1,0.03%
distance_miles,1.158857,1,0.03%
distance_miles,3.641857,1,0.03%
distance_miles,3.906561,1,0.03%
distance_miles,3.676032,1,0.03%
distance_miles,6.36222,1,0.03%
distance_miles,1.043282,1,0.03%
distance_miles,0.935785,1,0.03%
distance_miles,0.605837,1,0.03%
distance_miles,1.229072,1,0.03%
distance_miles,2.051768,1,0.03%
distance_miles,0.610808,1,0.03%
distance_miles,0.825181,1,0.03%
distance_miles,1.186198,1,0.03%
distance_miles,7.869666,1,0.03%
distance_miles,8.015067,1,0.03%
distance_miles,8.02563,1,0.03%
distance_miles,6.653021,1,0.03%
distance_miles,1.304258,1,0.03%
distance_miles,2.2376,1,0.03%
distance_miles,2.232587,1,0.03%
distance_miles,1.4695,1,0.03%
distance_miles,1.208567,1,0.03%
distance_miles,2.154294,1,0.03%
distance_miles,2.149944,1,0.03%
distance_miles,0.549914,1,0.03%
distance_miles,1.181848,1,0.03%
distance_miles,4.061282,1,0.03%
distance_miles,9.551718,1,0.03%
distance_miles,1.688266,1,0.03%
distance_miles,4.392473,1,0.03%
distance_miles,0.426882,1,0.03%
distance_miles,0.71582,1,0.03%
distance_miles,0.374687,1,0.03%
distance_miles,11.318277,1,0.03%
distance_miles,12.259032,1,0.03%
distance_miles,1.455252,1,0.03%
distance_miles,1.423562,1,0.03%
distance_miles,9.735644,1,0.03%
distance_miles,0.577875,1,0.03%
distance_miles,1.856036,1,0.03%
distance_miles,1.011592,1,0.03%
distance_miles,5.806714,1,0.03%
distance_miles,6.118642,1,0.03%
distance_miles,5.938445,1,0.03%
distance_miles,0.008699,1,0.03%
distance_miles,6.099379,1,0.03%
distance_miles,1.536651,1,0.03%
distance_miles,1.936193,1,0.03%
distance_miles,5.726557,1,0.03%
distance_miles,6.136661,1,0.03%
distance_miles,5.050505,1,0.03%
distance_miles,1.108526,1,0.03%
distance_miles,4.475737,1,0.03%
distance_miles,4.243344,1,0.03%
distance_miles,1.006,1,0.03%
distance_miles,1.567098,1,0.03%
distance_miles,1.360803,1,0.03%
distance_miles,1.915066,1,0.03%
distance_miles,2.161129,1,0.03%
distance_miles,0.169634,1,0.03%
distance_miles,3.853122,1,0.03%
distance_miles,0.427503,1,0.03%
distance_miles,2.112662,1,0.03%
distance_miles,2.199654,1,0.03%
distance_miles,5.743334,1,0.03%
distance_miles,0.490262,1,0.03%
distance_miles,5.756383,1,0.03%
distance_miles,2.389172,1,0.03%
distance_miles,1.315443,1,0.03%
distance_miles,2.906775,1,0.03%
distance_miles,2.19779,1,0.03%
distance_miles,2.553214,1,0.03%
distance_miles,1.322278,1,0.03%
distance_miles,1.19179,1,0.03%
distance_miles,1.730519,1,0.03%
distance_miles,1.32787,1,0.03%
distance_miles,6.474066,1,0.03%
distance_miles,6.590263,1,0.03%
distance_miles,0.794734,1,0.03%
distance_miles,1.64477,1,0.03%
distance_miles,1.340919,1,0.03%
distance_miles,0.979902,1,0.03%
distance_miles,2.560049,1,0.03%
distance_miles,3.813976,1,0.03%
distance_miles,3.809626,1,0.03%
distance_miles,0.641255,1,0.03%
distance_miles,1.324763,1,0.03%
distance_miles,0.654304,1,0.03%
distance_miles,0.922736,1,0.03%
distance_miles,1.612459,1,0.03%
distance_miles,0.515117,1,0.03%
distance_miles,3.677896,1,0.03%
distance_miles,5.103943,1,0.03%
distance_miles,0.456086,1,0.03%
distance_miles,1.220373,1,0.03%
distance_miles,2.317715,1,0.03%
distance_miles,3.390823,1,0.03%
distance_miles,3.393929,1,0.03%
distance_miles,2.008272,1,0.03%
distance_miles,2.21581,1,0.03%
distance_miles,2.258685,1,0.03%
distance_miles,0.485291,1,0.03%
distance_miles,0.871784,1,0.03%
distance_miles,3.97429,1,0.03%
distance_miles,1.439717,1,0.03%
distance_miles,1.652226,1,0.03%
distance_miles,2.35624,1,0.03%
distance_miles,0.9818,1,0.03%
distance_miles,0.956912,1,0.03%
distance_miles,0.365366,1,0.03%
distance_miles,0.912173,1,0.03%
distance_miles,0.907202,1,0.03%
distance_miles,3.087593,1,0.03%
distance_miles,1.892697,1,0.03%
distance_miles,2.044311,1,0.03%
distance_miles,3.177692,1,0.03%
distance_miles,0.075186,1,0.03%
distance_miles,2.998738,1,0.03%
distance_miles,0.777335,1,0.03%
distance_miles,4.330957,1,0.03%
distance_miles,0.082021,1,0.03%
distance_miles,2.26117,1,0.03%
distance_miles,4.96662,1,0.03%
distance_miles,1.416105,1,0.03%
distance_miles,0.434338,1,0.03%
distance_miles,1.25952,1,0.03%
distance_miles,0.615779,1,0.03%
distance_miles,4.862851,1,0.03%
distance_miles,5.189692,1,0.03%
distance_miles,1.106041,1,0.03%
distance_miles,0.098798,1,0.03%
distance_miles,0.590924,1,0.03%
distance_miles,3.479679,1,0.03%
distance_miles,3.395172,1,0.03%
distance_miles,3.951921,1,0.03%
distance_miles,8.656322,1,0.03%
distance_miles,8.571816,1,0.03%
distance_miles,3.247907,1,0.03%
distance_miles,1.700072,1,0.03%
distance_miles,0.791627,1,0.03%
distance_miles,0.884833,1,0.03%
distance_miles,0.379036,1,0.03%
distance_miles,0.846929,1,0.03%
distance_miles,2.3792,1,0.03%
distance_miles,3.392065,1,0.03%
distance_miles,0.991087,1,0.03%
distance_miles,0.091963,1,0.03%
distance_miles,4.06501,1,0.03%
distance_miles,2.131925,1,0.03%
distance_miles,1.301773,1,0.03%
distance_miles,5.665663,1,0.03%
distance_miles,1.243364,1,0.03%
distance_miles,1.284374,1,0.03%
distance_miles,1.076836,1,0.03%
distance_miles,1.129653,1,0.03%
distance_miles,0.153479,1,0.03%
distance_miles,1.06503,1,0.03%
distance_miles,1.111012,1,0.03%
distance_miles,3.572263,1,0.03%
distance_miles,3.574748,1,0.03%
distance_miles,0.656168,1,0.03%
distance_miles,0.790384,1,0.03%
distance_miles,8.965765,1,0.03%
distance_miles,8.735236,1,0.03%
distance_miles,4.679547,1,0.03%
distance_miles,4.290568,1,0.03%
distance_miles,3.656769,1,0.03%
distance_miles,4.127147,1,0.03%
distance_miles,4.426648,1,0.03%
distance_miles,0.32622,1,0.03%
distance_miles,0.073322,1,0.03%
distance_miles,0.454223,1,0.03%
distance_miles,0.760558,1,0.03%
distance_miles,1.431018,1,0.03%
distance_miles,2.3444,1,0.03%
distance_miles,8.898657,1,0.03%
distance_miles,5.973863,1,0.03%
distance_miles,6.266529,1,0.03%
distance_miles,1.783957,1,0.03%
distance_miles,4.550301,1,0.03%
distance_miles,4.344006,1,0.03%
distance_miles,0.58906,1,0.03%
distance_miles,1.232179,1,0.03%
distance_miles,1.077458,1,0.03%
distance_miles,0.658032,1,0.03%
distance_miles,2.3786,1,0.03%
distance_miles,2.10272,1,0.03%
distance_miles,0.437445,1,0.03%
distance_miles,0.553642,1,0.03%
distance_miles,0.869298,1,0.03%
distance_miles,0.794112,1,0.03%
distance_miles,5.725936,1,0.03%
distance_miles,6.708324,1,0.03%
distance_miles,3.024835,1,0.03%
distance_miles,2.862657,1,0.03%
distance_miles,4.042641,1,0.03%
distance_miles,2.235694,1,0.03%
distance_miles,5.685546,1,0.03%
distance_miles,2.849608,1,0.03%
distance_miles,2.345676,1,0.03%
distance_miles,0.665489,1,0.03%
distance_miles,0.323734,1,0.03%
distance_miles,0.424397,1,0.03%
distance_miles,3.694673,1,0.03%
distance_miles,3.698402,1,0.03%
distance_miles,0.172741,1,0.03%
distance_miles,0.083264,1,0.03%
distance_miles,0.021127,1,0.03%
distance_miles,0.095691,1,0.03%
distance_miles,4.619274,1,0.03%
distance_miles,0.247927,1,0.03%
distance_miles,0.161557,1,0.03%
distance_miles,0.141051,1,0.03%
distance_miles,0.409484,1,0.03%
distance_miles,8.774383,1,0.03%
distance_miles,1.412998,1,0.03%
distance_miles,2.43329,1,0.03%
distance_miles,0.212509,1,0.03%
distance_miles,3.541194,1,0.03%
distance_miles,2.924794,1,0.03%
distance_miles,0.807161,1,0.03%
distance_miles,0.777957,1,0.03%
distance_miles,2.319579,1,0.03%
distance_miles,0.428125,1,0.03%
distance_miles,2.528981,1,0.03%
distance_miles,2.679974,1,0.03%
distance_miles,6.355385,1,0.03%
distance_miles,0.756209,1,0.03%
distance_miles,0.552399,1,0.03%
distance_miles,2.073515,1,0.03%
distance_miles,0.470378,1,0.03%
distance_miles,1.440959,1,0.03%
distance_miles,2.107691,1,0.03%
distance_miles,4.489408,1,0.03%
distance_miles,3.963105,1,0.03%
distance_miles,3.641856,1,0.03%
distance_miles,3.286433,1,0.03%
distance_miles,3.597739,1,0.03%
distance_miles,3.595875,1,0.03%
distance_miles,0.684751,1,0.03%
distance_miles,4.578884,1,0.03%
distance_miles,0.68413,1,0.03%
distance_miles,0.55737,1,0.03%
distance_miles,3.45296,1,0.03%
distance_miles,0.958776,1,0.03%
distance_miles,3.735062,1,0.03%
distance_miles,0.362881,1,0.03%
distance_miles,0.533758,1,0.03%
distance_miles,0.501447,1,0.03%
distance_miles,0.544321,1,0.03%
distance_miles,4.102293,1,0.03%
distance_miles,0.24917,1,0.03%
distance_miles,3.566671,1,0.03%
distance_miles,0.0727,1,0.03%
distance_miles,3.492727,1,0.03%
distance_miles,0.41694,1,0.03%
distance_miles,2.333249,1,0.03%
distance_miles,0.211888,1,0.03%
distance_miles,3.397658,1,0.03%
distance_miles,0.586574,1,0.03%
distance_miles,2.013864,1,0.03%
distance_miles,7.201071,1,0.03%
distance_miles,0.596516,1,0.03%
distance_miles,1.883376,1,0.03%
distance_miles,4.611817,1,0.03%
distance_miles,0.373444,1,0.03%
distance_miles,4.329714,1,0.03%
distance_miles,4.63605,1,0.03%
distance_miles,2.893726,1,0.03%
distance_miles,1.887726,1,0.03%
distance_miles,1.905745,1,0.03%
distance_miles,2.906153,1,0.03%
distance_miles,2.90491,1,0.03%
distance_miles,4.696945,1,0.03%
distance_miles,0.418804,1,0.03%
distance_miles,1.610594,1,0.03%
distance_miles,2.337598,1,0.03%
distance_miles,0.238607,1,0.03%
distance_miles,3.690324,1,0.03%
distance_miles,0.111225,1,0.03%
distance_miles,1.427911,1,0.03%
distance_miles,2.118254,1,0.03%
distance_miles,0.242335,1,0.03%
distance_miles,2.117633,1,0.03%
distance_miles,2.323928,1,0.03%
distance_miles,2.966426,1,0.03%
distance_miles,2.074758,1,0.03%
distance_miles,2.356861,1,0.03%
distance_miles,2.000815,1,0.03%
distance_miles,0.797219,1,0.03%
distance_miles,5.077845,1,0.03%
distance_miles,0.109983,1,0.03%
distance_miles,2.0027,1,0.03%
distance_miles,1.4316,1,0.03%
distance_miles,1.048253,1,0.03%
distance_miles,1.332841,1,0.03%
distance_miles,0.805918,1,0.03%
distance_miles,0.754966,1,0.03%
distance_miles,1.4683,1,0.03%
distance_miles,1.996466,1,0.03%
distance_miles,2.335113,1,0.03%
distance_miles,2.014485,1,0.03%
distance_miles,2.053632,1,0.03%
distance_miles,1.275054,1,0.03%
distance_miles,1.586361,1,0.03%
distance_miles,2.041826,1,0.03%
distance_miles,0.755587,1,0.03%
distance_miles,0.728247,1,0.03%
distance_miles,2.010136,1,0.03%
distance_miles,2.03934,1,0.03%
distance_miles,4.767781,1,0.03%
distance_miles,2.172935,1,0.03%
distance_miles,2.760752,1,0.03%
distance_miles,1.733626,1,0.03%
depart_time_hour,17,370,10.58%
depart_time_hour,16,287,8.2%
depart_time_hour,18,255,7.29%
depart_time_hour,13,255,7.29%
depart_time_hour,12,253,7.23%
depart_time_hour,15,243,6.95%
depart_time_hour,14,237,6.78%
depart_time_hour,19,232,6.63%
depart_time_hour,9,202,5.77%
depart_time_hour,11,195,5.57%
depart_time_hour,8,187,5.35%
depart_time_hour,10,173,4.95%
depart_time_hour,20,161,4.6%
depart_time_hour,7,141,4.03%
depart_time_hour,21,101,2.89%
depart_time_hour,6,78,2.23%
depart_time_hour,22,53,1.52%
depart_time_hour,23,25,0.71%
depart_time_hour,5,15,0.43%
depart_time_hour,0,11,0.31%
depart_time_hour,2,9,0.26%
depart_time_hour,4,6,0.17%
depart_time_hour,1,5,0.14%
depart_time_hour,3,4,0.11%
depart_time_minute,0,294,8.4%
depart_time_minute,30,208,5.95%
